module,function,timing,time
[RLC],nr_rlc_entity_am_recv_sdu,end,183729491 
[RLC],rlc_data_req,end,183729542 
[RLC],rlc_data_req_thread,end,183729589 
[RLC],nr_rlc_entity_am_generate_pdu,start,183729654 
[RLC],nr_rlc_entity_am_generate_pdu,end,183729672 
[RLC],generate_tx_pdu,start,183729686 
[RLC],serialize_sdu,start,183729693 
[RLC],serialize_sdu,end,183729700 
[RLC],generate_tx_pdu,end,183729706 
[SDAP],sdap_data_req,start,183906109 
[SDAP],nr_sdap_tx_entity,start,183906167 
[PDCP],nr_pdcp_data_req_drb,start,183906219 
[PDCP],deliver_pdu_drb_gnb,start,183906228 
[PDCP],enqueue_rlc_data_req,start,183906237 
[PDCP],enqueue_rlc_data_req,end,183906244 
[PDCP],deliver_pdu_drb_gnb,end,183906256 
[PDCP],nr_pdcp_data_req_drb,end,183906265 
[SDAP],nr_sdap_tx_entity,end,183906271 
[SDAP],sdap_data_req,end,183906277 
[RLC],rlc_data_req_thread,start,183906256 
[RLC],rlc_data_req,start,183906521 
[RLC],nr_rlc_entity_am_recv_sdu,start,183906705 
[RLC],nr_rlc_entity_am_recv_sdu,end,183906817 
[RLC],rlc_data_req,end,183906836 
[RLC],rlc_data_req_thread,end,183906843 
[RLC],nr_rlc_entity_am_generate_pdu,start,183906852 
[RLC],nr_rlc_entity_am_generate_pdu,end,183906877 
[RLC],generate_tx_pdu,start,183906884 
[RLC],serialize_sdu,start,183906896 
[RLC],serialize_sdu,end,183906902 
[RLC],generate_tx_pdu,end,183906908 
[SDAP],sdap_data_req,start,184082348 
[SDAP],nr_sdap_tx_entity,start,184082467 
[PDCP],nr_pdcp_data_req_drb,start,184082476 
[PDCP],deliver_pdu_drb_gnb,start,184082483 
[PDCP],enqueue_rlc_data_req,start,184082526 
[PDCP],enqueue_rlc_data_req,end,184082534 
[PDCP],deliver_pdu_drb_gnb,end,184082563 
[PDCP],nr_pdcp_data_req_drb,end,184082581 
[SDAP],nr_sdap_tx_entity,end,184082695 
[RLC],rlc_data_req_thread,start,184082678 
[SDAP],sdap_data_req,end,184082709 
[RLC],rlc_data_req,start,184082742 
[RLC],nr_rlc_entity_am_recv_sdu,start,184082767 
[RLC],nr_rlc_entity_am_recv_sdu,end,184082880 
[RLC],rlc_data_req,end,184083037 
[RLC],rlc_data_req_thread,end,184083045 
[RLC],nr_rlc_entity_am_generate_pdu,start,184083621 
[RLC],nr_rlc_entity_am_generate_pdu,end,184083642 
[RLC],generate_tx_pdu,start,184083649 
[RLC],serialize_sdu,start,184083655 
[RLC],serialize_sdu,end,184083662 
[RLC],generate_tx_pdu,end,184083667 
[SDAP],sdap_data_req,start,184259436 
[SDAP],nr_sdap_tx_entity,start,184259552 
[PDCP],nr_pdcp_data_req_drb,start,184259602 
[PDCP],deliver_pdu_drb_gnb,start,184259610 
[PDCP],enqueue_rlc_data_req,start,184259636 
[PDCP],enqueue_rlc_data_req,end,184259668 
[PDCP],deliver_pdu_drb_gnb,end,184259837 
[PDCP],nr_pdcp_data_req_drb,end,184259849 
[SDAP],nr_sdap_tx_entity,end,184259857 
[SDAP],sdap_data_req,end,184259866 
[RLC],rlc_data_req_thread,start,184259777 
[RLC],rlc_data_req,start,184260113 
[RLC],nr_rlc_entity_am_recv_sdu,start,184260286 
[RLC],nr_rlc_entity_am_recv_sdu,end,184260804 
[RLC],nr_rlc_entity_am_generate_pdu,start,184260826 
[RLC],nr_rlc_entity_am_generate_pdu,end,184260834 
[RLC],generate_tx_pdu,start,184260840 
[RLC],serialize_sdu,start,184260846 
[RLC],serialize_sdu,end,184260854 
[RLC],generate_tx_pdu,end,184260897 
[RLC],rlc_data_req,end,184260983 
[RLC],rlc_data_req_thread,end,184261153 
[SDAP],sdap_data_req,start,184437323 
[SDAP],nr_sdap_tx_entity,start,184437374 
[PDCP],nr_pdcp_data_req_drb,start,184437383 
[PDCP],deliver_pdu_drb_gnb,start,184437391 
[PDCP],enqueue_rlc_data_req,start,184437399 
[PDCP],enqueue_rlc_data_req,end,184437408 
[PDCP],deliver_pdu_drb_gnb,end,184437414 
[PDCP],nr_pdcp_data_req_drb,end,184437464 
[SDAP],nr_sdap_tx_entity,end,184437470 
[SDAP],sdap_data_req,end,184437475 
[RLC],rlc_data_req_thread,start,184437419 
[RLC],rlc_data_req,start,184437793 
[RLC],nr_rlc_entity_am_recv_sdu,start,184437802 
[RLC],nr_rlc_entity_am_recv_sdu,end,184437811 
[RLC],rlc_data_req,end,184437817 
[RLC],rlc_data_req_thread,end,184437971 
[RLC],nr_rlc_entity_am_generate_pdu,start,184438062 
[RLC],nr_rlc_entity_am_generate_pdu,end,184438077 
[RLC],generate_tx_pdu,start,184438084 
[RLC],serialize_sdu,start,184438090 
[RLC],serialize_sdu,end,184438096 
[RLC],generate_tx_pdu,end,184438102 
[SDAP],sdap_data_req,start,184614115 
[SDAP],nr_sdap_tx_entity,start,184614408 
[PDCP],nr_pdcp_data_req_drb,start,184614683 
[PDCP],deliver_pdu_drb_gnb,start,184614782 
[PDCP],enqueue_rlc_data_req,start,184614891 
[PDCP],enqueue_rlc_data_req,end,184614924 
[RLC],rlc_data_req_thread,start,184614988 
[PDCP],deliver_pdu_drb_gnb,end,184614995 
[RLC],rlc_data_req,start,184615005 
[PDCP],nr_pdcp_data_req_drb,end,184615115 
[RLC],nr_rlc_entity_am_recv_sdu,start,184615138 
[SDAP],nr_sdap_tx_entity,end,184615159 
[RLC],nr_rlc_entity_am_recv_sdu,end,184615173 
[SDAP],sdap_data_req,end,184615187 
[RLC],rlc_data_req,end,184615265 
[RLC],rlc_data_req_thread,end,184615275 
[RLC],nr_rlc_entity_am_generate_pdu,start,184615406 
[RLC],nr_rlc_entity_am_generate_pdu,end,184615422 
[RLC],generate_tx_pdu,start,184615429 
[RLC],serialize_sdu,start,184615435 
[RLC],serialize_sdu,end,184615442 
[RLC],generate_tx_pdu,end,184615448 
[SDAP],sdap_data_req,start,184792085 
[SDAP],nr_sdap_tx_entity,start,184792182 
[PDCP],nr_pdcp_data_req_drb,start,184792207 
[PDCP],deliver_pdu_drb_gnb,start,184792215 
[PDCP],enqueue_rlc_data_req,start,184792228 
[PDCP],enqueue_rlc_data_req,end,184792331 
[PDCP],deliver_pdu_drb_gnb,end,184792337 
[RLC],rlc_data_req_thread,start,184792342 
[PDCP],nr_pdcp_data_req_drb,end,184792347 
[SDAP],nr_sdap_tx_entity,end,184792469 
[SDAP],sdap_data_req,end,184792475 
[RLC],rlc_data_req,start,184792383 
[RLC],nr_rlc_entity_am_recv_sdu,start,184792510 
[RLC],nr_rlc_entity_am_recv_sdu,end,184792519 
[RLC],rlc_data_req,end,184792525 
[RLC],rlc_data_req_thread,end,184792531 
[RLC],nr_rlc_entity_am_generate_pdu,start,184793538 
[RLC],nr_rlc_entity_am_generate_pdu,end,184793618 
[RLC],generate_tx_pdu,start,184793624 
[RLC],serialize_sdu,start,184793631 
[RLC],serialize_sdu,end,184793637 
[RLC],generate_tx_pdu,end,184793643 
[SDAP],sdap_data_req,start,184970016 
[SDAP],nr_sdap_tx_entity,start,184970241 
[PDCP],nr_pdcp_data_req_drb,start,184970260 
[PDCP],deliver_pdu_drb_gnb,start,184970269 
[PDCP],enqueue_rlc_data_req,start,184970334 
[PDCP],enqueue_rlc_data_req,end,184970529 
[PDCP],deliver_pdu_drb_gnb,end,184970585 
[PDCP],nr_pdcp_data_req_drb,end,184970593 
[SDAP],nr_sdap_tx_entity,end,184970599 
[SDAP],sdap_data_req,end,184970691 
[RLC],rlc_data_req_thread,start,184971017 
[RLC],rlc_data_req,start,184971654 
[RLC],nr_rlc_entity_am_recv_sdu,start,184971684 
[RLC],nr_rlc_entity_am_recv_sdu,end,184971692 
[RLC],rlc_data_req,end,184971698 
[RLC],rlc_data_req_thread,end,184971704 
[RLC],nr_rlc_entity_am_generate_pdu,start,184971877 
[RLC],nr_rlc_entity_am_generate_pdu,end,184971891 
[RLC],generate_tx_pdu,start,184971898 
[RLC],serialize_sdu,start,184971904 
[RLC],serialize_sdu,end,184971910 
[RLC],generate_tx_pdu,end,184971916 
[SDAP],sdap_data_req,start,185147462 
[SDAP],nr_sdap_tx_entity,start,185147728 
[PDCP],nr_pdcp_data_req_drb,start,185147744 
[PDCP],deliver_pdu_drb_gnb,start,185147751 
[PDCP],enqueue_rlc_data_req,start,185147759 
[PDCP],enqueue_rlc_data_req,end,185147767 
[RLC],rlc_data_req_thread,start,185147774 
[PDCP],deliver_pdu_drb_gnb,end,185147809 
[PDCP],nr_pdcp_data_req_drb,end,185148081 
[SDAP],nr_sdap_tx_entity,end,185148088 
[SDAP],sdap_data_req,end,185148094 
[RLC],rlc_data_req,start,185148045 
[RLC],nr_rlc_entity_am_recv_sdu,start,185148193 
[RLC],nr_rlc_entity_am_recv_sdu,end,185148202 
[RLC],rlc_data_req,end,185148207 
[RLC],rlc_data_req_thread,end,185148368 
[RLC],nr_rlc_entity_am_generate_pdu,start,185148428 
[RLC],nr_rlc_entity_am_generate_pdu,end,185148445 
[RLC],generate_tx_pdu,start,185148451 
[RLC],serialize_sdu,start,185148457 
[RLC],serialize_sdu,end,185148479 
[RLC],generate_tx_pdu,end,185148484 
[SDAP],sdap_data_req,start,185325853 
[SDAP],nr_sdap_tx_entity,start,185326024 
[PDCP],nr_pdcp_data_req_drb,start,185326038 
[PDCP],deliver_pdu_drb_gnb,start,185326045 
[PDCP],enqueue_rlc_data_req,start,185326089 
[PDCP],enqueue_rlc_data_req,end,185326097 
[PDCP],deliver_pdu_drb_gnb,end,185326103 
[RLC],rlc_data_req_thread,start,185326108 
[PDCP],nr_pdcp_data_req_drb,end,185326114 
[SDAP],nr_sdap_tx_entity,end,185326532 
[SDAP],sdap_data_req,end,185326540 
[RLC],rlc_data_req,start,185326550 
[RLC],nr_rlc_entity_am_recv_sdu,start,185326591 
[RLC],nr_rlc_entity_am_recv_sdu,end,185326603 
[RLC],rlc_data_req,end,185326609 
[RLC],rlc_data_req_thread,end,185326615 
[RLC],nr_rlc_entity_am_generate_pdu,start,185327133 
[RLC],nr_rlc_entity_am_generate_pdu,end,185327150 
[RLC],generate_tx_pdu,start,185327156 
[RLC],serialize_sdu,start,185327162 
[RLC],serialize_sdu,end,185327168 
[RLC],generate_tx_pdu,end,185327174 
[SDAP],sdap_data_req,start,185503964 
[SDAP],nr_sdap_tx_entity,start,185504021 
[PDCP],nr_pdcp_data_req_drb,start,185504034 
[PDCP],deliver_pdu_drb_gnb,start,185504053 
[PDCP],enqueue_rlc_data_req,start,185504077 
[PDCP],enqueue_rlc_data_req,end,185504086 
[PDCP],deliver_pdu_drb_gnb,end,185504092 
[PDCP],nr_pdcp_data_req_drb,end,185504131 
[SDAP],nr_sdap_tx_entity,end,185504137 
[SDAP],sdap_data_req,end,185504143 
[RLC],rlc_data_req_thread,start,185504154 
[RLC],rlc_data_req,start,185504402 
[RLC],nr_rlc_entity_am_recv_sdu,start,185504410 
[RLC],nr_rlc_entity_am_recv_sdu,end,185504450 
[RLC],rlc_data_req,end,185504456 
[RLC],rlc_data_req_thread,end,185504462 
[RLC],nr_rlc_entity_am_generate_pdu,start,185504694 
[RLC],nr_rlc_entity_am_generate_pdu,end,185504720 
[RLC],generate_tx_pdu,start,185504726 
[RLC],serialize_sdu,start,185504732 
[RLC],serialize_sdu,end,185504738 
[RLC],generate_tx_pdu,end,185504744 
[SDAP],sdap_data_req,start,185681591 
[SDAP],nr_sdap_tx_entity,start,185681681 
[PDCP],nr_pdcp_data_req_drb,start,185681691 
[PDCP],deliver_pdu_drb_gnb,start,185681698 
[PDCP],enqueue_rlc_data_req,start,185681705 
[PDCP],enqueue_rlc_data_req,end,185681712 
[PDCP],deliver_pdu_drb_gnb,end,185681717 
[RLC],rlc_data_req_thread,start,185681722 
[PDCP],nr_pdcp_data_req_drb,end,185681728 
[RLC],rlc_data_req,start,185681745 
[SDAP],nr_sdap_tx_entity,end,185681763 
[RLC],nr_rlc_entity_am_recv_sdu,start,185681775 
[SDAP],sdap_data_req,end,185681786 
[RLC],nr_rlc_entity_am_recv_sdu,end,185681796 
[RLC],rlc_data_req,end,185682024 
[RLC],rlc_data_req_thread,end,185682030 
[RLC],nr_rlc_entity_am_generate_pdu,start,185682321 
[RLC],nr_rlc_entity_am_generate_pdu,end,185682338 
[RLC],generate_tx_pdu,start,185682344 
[RLC],serialize_sdu,start,185682351 
[RLC],serialize_sdu,end,185682357 
[RLC],generate_tx_pdu,end,185682363 
[SDAP],sdap_data_req,start,185859456 
[SDAP],nr_sdap_tx_entity,start,185859733 
[PDCP],nr_pdcp_data_req_drb,start,185859752 
[PDCP],deliver_pdu_drb_gnb,start,185859760 
[PDCP],enqueue_rlc_data_req,start,185859783 
[PDCP],enqueue_rlc_data_req,end,185859870 
[PDCP],deliver_pdu_drb_gnb,end,185859882 
[RLC],rlc_data_req_thread,start,185859876 
[PDCP],nr_pdcp_data_req_drb,end,185859887 
[SDAP],nr_sdap_tx_entity,end,185860068 
[SDAP],sdap_data_req,end,185860221 
[RLC],rlc_data_req,start,185860943 
[RLC],nr_rlc_entity_am_recv_sdu,start,185860988 
[RLC],nr_rlc_entity_am_recv_sdu,end,185861006 
[RLC],rlc_data_req,end,185861012 
[RLC],rlc_data_req_thread,end,185861019 
[RLC],nr_rlc_entity_am_generate_pdu,start,185861302 
[RLC],nr_rlc_entity_am_generate_pdu,end,185861319 
[RLC],generate_tx_pdu,start,185861325 
[RLC],serialize_sdu,start,185861332 
[RLC],serialize_sdu,end,185861338 
[RLC],generate_tx_pdu,end,185861401 
[SDAP],sdap_data_req,start,186037647 
[SDAP],nr_sdap_tx_entity,start,186037842 
[PDCP],nr_pdcp_data_req_drb,start,186037853 
[PDCP],deliver_pdu_drb_gnb,start,186037860 
[PDCP],enqueue_rlc_data_req,start,186037869 
[RLC],rlc_data_req_thread,start,186037881 
[PDCP],enqueue_rlc_data_req,end,186037877 
[RLC],rlc_data_req,start,186037899 
[PDCP],deliver_pdu_drb_gnb,end,186037934 
[RLC],nr_rlc_entity_am_recv_sdu,start,186037953 
[PDCP],nr_pdcp_data_req_drb,end,186037965 
[RLC],nr_rlc_entity_am_recv_sdu,end,186037978 
[SDAP],nr_sdap_tx_entity,end,186037989 
[RLC],rlc_data_req,end,186037999 
[SDAP],sdap_data_req,end,186038065 
[RLC],rlc_data_req_thread,end,186038073 
[RLC],nr_rlc_entity_am_generate_pdu,start,186038532 
[RLC],nr_rlc_entity_am_generate_pdu,end,186038548 
[RLC],generate_tx_pdu,start,186038572 
[RLC],serialize_sdu,start,186038578 
[RLC],serialize_sdu,end,186038585 
[RLC],generate_tx_pdu,end,186038590 
[RLC],Fatal: no RB found (channel ID 14 RNTI 1446)
[NR_MAC],In nr_process_mac_pdu: residual UL MAC PDU in 821.7 with length < 0!, pdu_len -219 
[NR_MAC]
[SDAP],sdap_data_req,start,186215646 
[SDAP],nr_sdap_tx_entity,start,186215841 
[PDCP],nr_pdcp_data_req_drb,start,186215854 
[PDCP],deliver_pdu_drb_gnb,start,186215861 
[PDCP],enqueue_rlc_data_req,start,186215871 
[PDCP],enqueue_rlc_data_req,end,186215889 
[RLC],rlc_data_req_thread,start,186215902 
[PDCP],deliver_pdu_drb_gnb,end,186215917 
[PDCP],nr_pdcp_data_req_drb,end,186215963 
[RLC],rlc_data_req,start,186215940 
[RLC],nr_rlc_entity_am_recv_sdu,start,186216012 
[SDAP],nr_sdap_tx_entity,end,186215969 
[RLC],nr_rlc_entity_am_recv_sdu,end,186216021 
[SDAP],sdap_data_req,end,186216035 
[RLC],rlc_data_req,end,186216045 
[RLC],rlc_data_req_thread,end,186216068 
[RLC],nr_rlc_entity_am_generate_pdu,start,186216546 
[RLC],nr_rlc_entity_am_generate_pdu,end,186216557 
[RLC],generate_tx_pdu,start,186216563 
[RLC],serialize_sdu,start,186216569 
[RLC],serialize_sdu,end,186216575 
[RLC],generate_tx_pdu,end,186216581 
[NR_MAC],pdu_len 2 is invalid (shorter than MAC PDU header)
[SDAP],sdap_data_req,start,186393918 
[SDAP],nr_sdap_tx_entity,start,186394115 
[PDCP],nr_pdcp_data_req_drb,start,186394128 
[PDCP],deliver_pdu_drb_gnb,start,186394257 
[PDCP],enqueue_rlc_data_req,start,186394278 
[PDCP],enqueue_rlc_data_req,end,186394288 
[PDCP],deliver_pdu_drb_gnb,end,186394311 
[PDCP],nr_pdcp_data_req_drb,end,186394326 
[SDAP],nr_sdap_tx_entity,end,186394339 
[SDAP],sdap_data_req,end,186394486 
[RLC],rlc_data_req_thread,start,186394296 
[RLC],rlc_data_req,start,186394777 
[RLC],nr_rlc_entity_am_recv_sdu,start,186395063 
[RLC],nr_rlc_entity_am_recv_sdu,end,186395096 
[RLC],rlc_data_req,end,186395102 
[RLC],rlc_data_req_thread,end,186395109 
[RLC],nr_rlc_entity_am_generate_pdu,start,186395348 
[RLC],nr_rlc_entity_am_generate_pdu,end,186395369 
[RLC],generate_tx_pdu,start,186395376 
[RLC],serialize_sdu,start,186395399 
[RLC],serialize_sdu,end,186395405 
[RLC],generate_tx_pdu,end,186395411 
[SDAP],sdap_data_req,start,186570660 
[SDAP],nr_sdap_tx_entity,start,186570719 
[PDCP],nr_pdcp_data_req_drb,start,186570963 
[PDCP],deliver_pdu_drb_gnb,start,186570970 
[PDCP],enqueue_rlc_data_req,start,186570993 
[PDCP],enqueue_rlc_data_req,end,186571002 
[PDCP],deliver_pdu_drb_gnb,end,186571007 
[RLC],rlc_data_req_thread,start,186571014 
[PDCP],nr_pdcp_data_req_drb,end,186571061 
[RLC],rlc_data_req,start,186571184 
[SDAP],nr_sdap_tx_entity,end,186571193 
[RLC],nr_rlc_entity_am_recv_sdu,start,186571208 
[SDAP],sdap_data_req,end,186571220 
[RLC],nr_rlc_entity_am_recv_sdu,end,186571231 
[RLC],nr_rlc_entity_am_generate_pdu,start,186571331 
[RLC],nr_rlc_entity_am_generate_pdu,end,186571339 
[RLC],generate_tx_pdu,start,186571346 
[RLC],serialize_sdu,start,186571352 
[RLC],serialize_sdu,end,186571359 
[RLC],generate_tx_pdu,end,186571365 
[RLC],rlc_data_req,end,186571446 
[RLC],rlc_data_req_thread,end,186571652 
[SDAP],sdap_data_req,start,186750083 
[SDAP],nr_sdap_tx_entity,start,186750182 
[PDCP],nr_pdcp_data_req_drb,start,186750267 
[PDCP],deliver_pdu_drb_gnb,start,186750426 
[PDCP],enqueue_rlc_data_req,start,186750441 
[PDCP],enqueue_rlc_data_req,end,186750452 
[PDCP],deliver_pdu_drb_gnb,end,186750457 
[RLC],rlc_data_req_thread,start,186750462 
[PDCP],nr_pdcp_data_req_drb,end,186750467 
[RLC],rlc_data_req,start,186750539 
[SDAP],nr_sdap_tx_entity,end,186750548 
[RLC],nr_rlc_entity_am_recv_sdu,start,186750593 
[SDAP],sdap_data_req,end,186750604 
[RLC],nr_rlc_entity_am_recv_sdu,end,186750833 
[RLC],rlc_data_req,end,186750991 
[RLC],rlc_data_req_thread,end,186751000 
[RLC],nr_rlc_entity_am_generate_pdu,start,186751018 
[RLC],nr_rlc_entity_am_generate_pdu,end,186751026 
[RLC],generate_tx_pdu,start,186751032 
[RLC],serialize_sdu,start,186751038 
[RLC],serialize_sdu,end,186751044 
[RLC],generate_tx_pdu,end,186751050 
[SDAP],sdap_data_req,start,186926821 
[SDAP],nr_sdap_tx_entity,start,186927052 
[PDCP],nr_pdcp_data_req_drb,start,186927302 
[PDCP],deliver_pdu_drb_gnb,start,186927313 
[PDCP],enqueue_rlc_data_req,start,186927324 
[PDCP],enqueue_rlc_data_req,end,186927332 
[PDCP],deliver_pdu_drb_gnb,end,186927346 
[PDCP],nr_pdcp_data_req_drb,end,186927366 
[SDAP],nr_sdap_tx_entity,end,186927405 
[SDAP],sdap_data_req,end,186927412 
[RLC],rlc_data_req_thread,start,186927343 
[RLC],rlc_data_req,start,186927440 
[RLC],nr_rlc_entity_am_recv_sdu,start,186927448 
[RLC],nr_rlc_entity_am_recv_sdu,end,186927746 
[RLC],rlc_data_req,end,186927755 
[RLC],rlc_data_req_thread,end,186927761 
[RLC],nr_rlc_entity_am_generate_pdu,start,186928035 
[RLC],nr_rlc_entity_am_generate_pdu,end,186928054 
[RLC],generate_tx_pdu,start,186928060 
[RLC],serialize_sdu,start,186928080 
[RLC],serialize_sdu,end,186928087 
[RLC],generate_tx_pdu,end,186928092 
[SDAP],sdap_data_req,start,187105181 
[SDAP],nr_sdap_tx_entity,start,187105236 
[PDCP],nr_pdcp_data_req_drb,start,187105255 
[PDCP],deliver_pdu_drb_gnb,start,187105326 
[PDCP],enqueue_rlc_data_req,start,187105335 
[PDCP],enqueue_rlc_data_req,end,187105345 
[PDCP],deliver_pdu_drb_gnb,end,187105351 
[PDCP],nr_pdcp_data_req_drb,end,187105551 
[RLC],rlc_data_req_thread,start,187105487 
[SDAP],nr_sdap_tx_entity,end,187105609 
[SDAP],sdap_data_req,end,187105852 
[RLC],rlc_data_req,start,187105826 
[RLC],nr_rlc_entity_am_recv_sdu,start,187106108 
[RLC],nr_rlc_entity_am_recv_sdu,end,187106117 
[RLC],rlc_data_req,end,187106123 
[RLC],rlc_data_req_thread,end,187106129 
[RLC],nr_rlc_entity_am_generate_pdu,start,187106427 
[RLC],nr_rlc_entity_am_generate_pdu,end,187106442 
[RLC],generate_tx_pdu,start,187106449 
[RLC],serialize_sdu,start,187106455 
[RLC],serialize_sdu,end,187106462 
[RLC],generate_tx_pdu,end,187106467 
[SDAP],sdap_data_req,start,187283512 
[SDAP],nr_sdap_tx_entity,start,187283732 
[PDCP],nr_pdcp_data_req_drb,start,187283751 
[PDCP],deliver_pdu_drb_gnb,start,187283759 
[PDCP],enqueue_rlc_data_req,start,187283780 
[PDCP],enqueue_rlc_data_req,end,187283920 
[PDCP],deliver_pdu_drb_gnb,end,187283931 
[PDCP],nr_pdcp_data_req_drb,end,187283937 
[RLC],rlc_data_req_thread,start,187283931 
[SDAP],nr_sdap_tx_entity,end,187283942 
[RLC],rlc_data_req,start,187283963 
[SDAP],sdap_data_req,end,187283981 
[RLC],nr_rlc_entity_am_recv_sdu,start,187283997 
[RLC],nr_rlc_entity_am_recv_sdu,end,187284063 
[RLC],rlc_data_req,end,187284069 
[RLC],rlc_data_req_thread,end,187284127 
[RLC],nr_rlc_entity_am_generate_pdu,start,187284566 
[RLC],nr_rlc_entity_am_generate_pdu,end,187284577 
[RLC],generate_tx_pdu,start,187284583 
[RLC],serialize_sdu,start,187284589 
[RLC],serialize_sdu,end,187284595 
[RLC],generate_tx_pdu,end,187284600 
[SDAP],sdap_data_req,start,187460463 
[SDAP],nr_sdap_tx_entity,start,187460646 
[PDCP],nr_pdcp_data_req_drb,start,187460797 
[PDCP],deliver_pdu_drb_gnb,start,187460829 
[PDCP],enqueue_rlc_data_req,start,187460838 
[PDCP],enqueue_rlc_data_req,end,187460847 
[PDCP],deliver_pdu_drb_gnb,end,187460853 
[PDCP],nr_pdcp_data_req_drb,end,187460906 
[SDAP],nr_sdap_tx_entity,end,187460912 
[SDAP],sdap_data_req,end,187460918 
[RLC],rlc_data_req_thread,start,187460859 
[RLC],rlc_data_req,start,187461108 
[RLC],nr_rlc_entity_am_recv_sdu,start,187461116 
[RLC],nr_rlc_entity_am_recv_sdu,end,187461124 
[RLC],rlc_data_req,end,187461130 
[RLC],rlc_data_req_thread,end,187461437 
[RLC],nr_rlc_entity_am_generate_pdu,start,187461619 
[RLC],nr_rlc_entity_am_generate_pdu,end,187461668 
[RLC],generate_tx_pdu,start,187461675 
[RLC],serialize_sdu,start,187461681 
[RLC],serialize_sdu,end,187461687 
[RLC],generate_tx_pdu,end,187461693 
[SDAP],sdap_data_req,start,187637024 
[SDAP],nr_sdap_tx_entity,start,187637113 
[PDCP],nr_pdcp_data_req_drb,start,187637124 
[PDCP],deliver_pdu_drb_gnb,start,187637131 
[PDCP],enqueue_rlc_data_req,start,187637138 
[PDCP],enqueue_rlc_data_req,end,187637145 
[PDCP],deliver_pdu_drb_gnb,end,187637155 
[RLC],rlc_data_req_thread,start,187637150 
[PDCP],nr_pdcp_data_req_drb,end,187637160 
[SDAP],nr_sdap_tx_entity,end,187637414 
[SDAP],sdap_data_req,end,187637434 
[RLC],rlc_data_req,start,187637180 
[RLC],nr_rlc_entity_am_recv_sdu,start,187637759 
[RLC],nr_rlc_entity_am_recv_sdu,end,187637770 
[RLC],nr_rlc_entity_am_generate_pdu,start,187637784 
[RLC],nr_rlc_entity_am_generate_pdu,end,187637791 
[RLC],generate_tx_pdu,start,187637797 
[RLC],serialize_sdu,start,187637803 
[RLC],serialize_sdu,end,187637809 
[RLC],generate_tx_pdu,end,187637814 
[RLC],rlc_data_req,end,187637852 
[RLC],rlc_data_req_thread,end,187637860 
[SDAP],sdap_data_req,start,187812518 
[SDAP],nr_sdap_tx_entity,start,187812691 
[PDCP],nr_pdcp_data_req_drb,start,187812715 
[PDCP],deliver_pdu_drb_gnb,start,187812724 
[PDCP],enqueue_rlc_data_req,start,187812782 
[PDCP],enqueue_rlc_data_req,end,187812791 
[PDCP],deliver_pdu_drb_gnb,end,187812797 
[RLC],rlc_data_req_thread,start,187812803 
[PDCP],nr_pdcp_data_req_drb,end,187812817 
[SDAP],nr_sdap_tx_entity,end,187813139 
[SDAP],sdap_data_req,end,187813152 
[RLC],rlc_data_req,start,187813165 
[RLC],nr_rlc_entity_am_recv_sdu,start,187813172 
[RLC],nr_rlc_entity_am_recv_sdu,end,187813180 
[RLC],rlc_data_req,end,187813202 
[RLC],rlc_data_req_thread,end,187813208 
[RLC],nr_rlc_entity_am_generate_pdu,start,187813890 
[RLC],nr_rlc_entity_am_generate_pdu,end,187813902 
[RLC],generate_tx_pdu,start,187813908 
[RLC],serialize_sdu,start,187813913 
[RLC],serialize_sdu,end,187813920 
[RLC],generate_tx_pdu,end,187813925 
[SDAP],sdap_data_req,start,187989994 
[SDAP],nr_sdap_tx_entity,start,187990301 
[PDCP],nr_pdcp_data_req_drb,start,187990446 
[PDCP],deliver_pdu_drb_gnb,start,187990493 
[PDCP],enqueue_rlc_data_req,start,187990607 
[PDCP],enqueue_rlc_data_req,end,187990678 
[PDCP],deliver_pdu_drb_gnb,end,187990684 
[PDCP],nr_pdcp_data_req_drb,end,187990690 
[SDAP],nr_sdap_tx_entity,end,187990696 
[SDAP],sdap_data_req,end,187990702 
[RLC],rlc_data_req_thread,start,187990717 
[RLC],rlc_data_req,start,187990725 
[RLC],nr_rlc_entity_am_recv_sdu,start,187990796 
[RLC],nr_rlc_entity_am_recv_sdu,end,187990965 
[RLC],rlc_data_req,end,187991148 
[RLC],rlc_data_req_thread,end,187991165 
[RLC],nr_rlc_entity_am_generate_pdu,start,187991189 
[RLC],nr_rlc_entity_am_generate_pdu,end,187991206 
[RLC],generate_tx_pdu,start,187991213 
[RLC],serialize_sdu,start,187991219 
[RLC],serialize_sdu,end,187991225 
[RLC],generate_tx_pdu,end,187991231 
[SDAP],sdap_data_req,start,188167763 
[SDAP],nr_sdap_tx_entity,start,188167852 
[PDCP],nr_pdcp_data_req_drb,start,188167861 
[PDCP],deliver_pdu_drb_gnb,start,188167907 
[PDCP],enqueue_rlc_data_req,start,188168091 
[PDCP],enqueue_rlc_data_req,end,188168114 
[PDCP],deliver_pdu_drb_gnb,end,188168121 
[PDCP],nr_pdcp_data_req_drb,end,188168134 
[SDAP],nr_sdap_tx_entity,end,188168140 
[SDAP],sdap_data_req,end,188168152 
[RLC],rlc_data_req_thread,start,188168234 
[RLC],rlc_data_req,start,188168242 
[RLC],nr_rlc_entity_am_recv_sdu,start,188168249 
[RLC],nr_rlc_entity_am_recv_sdu,end,188168256 
[RLC],rlc_data_req,end,188168298 
